session_id,n_turns,disengage_duration,disengage_event,positive_duration,positive_event,concrete_dated_prediction,specific_open_thread_named,callback_prior_session,callback_within_session,validation,self_correction,reframe,source_group
Human_Single::conversation_1377435_2442.csv::s1,22,22,1,22,0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,baseline_returned
Human_Single::conversation_1377435_2442.csv::s3,14,14,0,14,0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1521109_1849.csv::s1,7,7,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1521109_1849.csv::s2,28,28,1,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_915999_60.csv::s1,37,37,1,37,0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,baseline_returned
Human_Single::conversation_915999_60.csv::s2,9,9,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_922772_1004.csv::s1,35,35,1,12,1,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_922772_1004.csv::s2,12,12,1,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_924306_1947.csv::s1,19,19,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_924306_1947.csv::s2,17,17,1,17,0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,baseline_returned
Human_Single::conversation_924306_1947.csv::s3,16,16,0,13,1,0.0,0.0,0.125,0.25,0.0,0.0,0.125,baseline_returned
Human_Single::conversation_924427_1283.csv::s1,24,3,1,24,0,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.07692307692307693,baseline_returned
Human_Single::conversation_924427_1283.csv::s2,8,8,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_971120_1297.csv::s1,18,18,1,18,0,0.0,0.0,0.0,0.625,0.0,0.0,0.125,baseline_returned
Human_Single::conversation_971120_1297.csv::s2,11,11,1,11,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1014545_1300.csv::s1,24,24,1,24,0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,baseline_not_returned
Human_Single::conversation_1028497_4.csv::s1,44,5,1,44,0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.0,baseline_not_returned
Human_Single::conversation_1279776_4.csv::s1,32,32,1,28,1,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,baseline_not_returned
Human_Single::conversation_1393970_340.csv::s1,41,41,0,41,1,0.034482758620689655,0.0,0.0,0.20689655172413793,0.0,0.0,0.034482758620689655,baseline_not_returned
Human_Single::conversation_1496235_2530.csv::s1,22,21,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,baseline_not_returned
Human_Single::conversation_244875_4.csv::s1,42,41,1,19,1,0.0,0.058823529411764705,0.0,0.4117647058823529,0.0,0.0,0.0,baseline_not_returned
Human_Single::conversation_722590_2387.csv::s1,2,2,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_not_returned
Human_Single::conversation_742410_1961.csv::s1,44,44,1,44,0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,baseline_not_returned
Human_Single::conversation_807936_1947.csv::s1,76,76,1,76,0,0.0,0.0,0.0,0.8048780487804879,0.12195121951219512,0.0,0.04878048780487805,baseline_not_returned
Human_Single::conversation_824271_2078.csv::s1,14,14,0,14,1,0.1,0.0,0.0,0.7,0.1,0.0,0.4,baseline_not_returned
Human_Single::conversation_833669_4.csv::s1,33,32,1,33,0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,baseline_not_returned
Sitara-1::conversation_1253527_4336.csv::s1,62,62,0,21,1,0.058823529411764705,0.20588235294117646,0.0,0.7352941176470589,0.14705882352941177,0.0,0.29411764705882354,Sitara-1
Sitara-1::conversation_1253527_4336.csv::s2,12,12,1,12,0,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_135007_4336.csv::s1,91,17,1,91,0,0.06382978723404255,0.0425531914893617,0.0,0.5319148936170213,0.06382978723404255,0.0,0.2127659574468085,Sitara-1
Sitara-1::conversation_1802400_4336.csv::s1,33,33,0,33,0,0.16666666666666666,0.0,0.0,0.4444444444444444,0.05555555555555555,0.0,0.2777777777777778,Sitara-1
Sitara-1::conversation_1802400_4336.csv::s2,36,36,1,36,0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,Sitara-1
Sitara-1::conversation_182120_4336.csv::s1,114,114,0,86,1,0.140625,0.0,0.0,0.09375,0.0,0.015625,0.09375,Sitara-1
Sitara-1::conversation_182120_4336.csv::s2,35,14,1,35,0,0.10526315789473684,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.21052631578947367,Sitara-1
Sitara-1::conversation_182120_4336.csv::s3,24,7,1,24,0,0.08333333333333333,0.25,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_182120_4336.csv::s4,19,17,1,19,0,0.2,0.0,0.2,0.5,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_2139311_4336.csv::s1,180,148,1,124,1,0.07608695652173914,0.043478260869565216,0.0,0.9130434782608695,0.18478260869565216,0.0,0.5543478260869565,Sitara-1
Sitara-1::conversation_2586574_4336.csv::s1,34,34,1,10,1,0.1,0.0,0.0,0.8,0.05,0.0,0.15,Sitara-1
Sitara-1::conversation_2586574_4336.csv::s2,31,31,1,3,1,0.0,0.0625,0.125,0.75,0.375,0.0625,0.1875,Sitara-1
Sitara-1::conversation_2682414_4336.csv::s1,30,30,0,11,1,0.2,0.0,0.0,0.8666666666666667,0.26666666666666666,0.0,0.26666666666666666,Sitara-1
Sitara-1::conversation_2682414_4336.csv::s2,24,2,1,4,1,0.15384615384615385,0.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.0,0.23076923076923078,Sitara-1
Sitara-1::conversation_2682414_4336.csv::s3,44,44,1,11,1,0.13636363636363635,0.045454545454545456,0.0,0.5454545454545454,0.13636363636363635,0.0,0.13636363636363635,Sitara-1
Sitara-1::conversation_2912362_4336.csv::s1,90,90,0,19,1,0.15217391304347827,0.0,0.0,0.8260869565217391,0.15217391304347827,0.021739130434782608,0.2826086956521739,Sitara-1
Sitara-1::conversation_3026913_4336.csv::s1,62,28,1,62,0,0.0,0.0,0.0,0.96875,0.40625,0.0,0.40625,Sitara-1
Sitara-1::conversation_3027647_4336.csv::s1,100,100,1,46,1,0.08,0.06,0.0,0.84,0.04,0.0,0.18,Sitara-1
Sitara-1::conversation_3078083_4336.csv::s1,82,82,1,78,1,0.024390243902439025,0.07317073170731707,0.0,0.9512195121951219,0.36585365853658536,0.024390243902439025,0.07317073170731707,Sitara-1
Sitara-1::conversation_3078083_4336.csv::s2,22,22,1,22,0,0.0,0.25,0.4166666666666667,0.5833333333333334,0.25,0.0,0.0,Sitara-1
Sitara-1::conversation_3123002_4336.csv::s1,30,30,0,28,1,0.25,0.0,0.0,0.9375,0.1875,0.0,0.125,Sitara-1
Sitara-1::conversation_3123002_4336.csv::s2,32,32,1,8,1,0.25,0.0,0.0,0.8125,0.125,0.0,0.25,Sitara-1
Sitara-1::conversation_3126894_4336.csv::s1,55,55,1,2,1,0.10344827586206896,0.034482758620689655,0.0,0.896551724137931,0.20689655172413793,0.0,0.13793103448275862,Sitara-1
Sitara-1::conversation_3143252_4336.csv::s1,30,30,1,1,1,0.1111111111111111,0.05555555555555555,0.0,0.6111111111111112,0.1111111111111111,0.0,0.16666666666666666,Sitara-1
Sitara-1::conversation_3143252_4336.csv::s2,66,66,1,10,1,0.027777777777777776,0.16666666666666666,0.0,0.4722222222222222,0.0,0.0,0.027777777777777776,Sitara-1
Sitara-1::conversation_3146919_4336.csv::s1,50,50,1,50,0,0.034482758620689655,0.06896551724137931,0.0,0.5862068965517241,0.10344827586206896,0.0,0.27586206896551724,Sitara-1
Sitara-1::conversation_3146919_4336.csv::s2,69,7,1,17,1,0.0,0.175,0.0,0.825,0.075,0.0,0.1,Sitara-1
Sitara-1::conversation_3151823_4336.csv::s1,28,3,1,6,1,0.15384615384615385,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3151823_4336.csv::s2,31,4,1,12,1,0.0625,0.0,0.375,0.875,0.0625,0.0,0.125,Sitara-1
Sitara-1::conversation_3151823_4336.csv::s3,31,31,1,15,1,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,Sitara-1
Sitara-1::conversation_3152344_4336.csv::s1,23,23,1,16,1,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.0,0.16666666666666666,Sitara-1
Sitara-1::conversation_3152344_4336.csv::s2,71,71,1,15,1,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.5882352941176471,0.029411764705882353,0.0,0.14705882352941177,Sitara-1
Sitara-1::conversation_3188492_4336.csv::s1,17,8,1,1,1,0.0,0.0,0.0,0.75,0.375,0.5,0.0,Sitara-1
Sitara-1::conversation_3238192_4336.csv::s1,47,47,1,24,1,0.041666666666666664,0.08333333333333333,0.0,0.75,0.125,0.0,0.20833333333333334,Sitara-1
Sitara-1::conversation_3264411_4336.csv::s1,32,26,1,21,1,0.0625,0.0625,0.0,0.625,0.1875,0.0,0.0,Sitara-1
Sitara-1::conversation_3264411_4336.csv::s2,31,31,1,12,1,0.0625,0.0,0.1875,0.5,0.125,0.0,0.25,Sitara-1
Sitara-1::conversation_3271307_4336.csv::s1,61,61,1,31,1,0.1,0.03333333333333333,0.0,0.9,0.1,0.0,0.0,Sitara-1
Sitara-1::conversation_3271307_4336.csv::s2,23,23,1,18,1,0.08333333333333333,0.0,0.5833333333333334,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.0,Sitara-1
Sitara-1::conversation_3305426_4336.csv::s1,32,32,1,17,1,0.11764705882352941,0.058823529411764705,0.0,0.7647058823529411,0.23529411764705882,0.0,0.11764705882352941,Sitara-1
Sitara-1::conversation_3323468_4336.csv::s1,52,14,1,23,1,0.07142857142857142,0.17857142857142858,0.0,0.6071428571428571,0.03571428571428571,0.0,0.07142857142857142,Sitara-1
Sitara-1::conversation_3323468_4336.csv::s2,134,72,1,15,1,0.02857142857142857,0.15714285714285714,0.014285714285714285,0.7142857142857143,0.12857142857142856,0.014285714285714285,0.2,Sitara-1
Sitara-1::conversation_3323468_4336.csv::s3,10,1,1,10,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,Sitara-1
Sitara-1::conversation_3323468_4336.csv::s4,28,25,1,28,0,0.14285714285714285,0.0,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.0,0.21428571428571427,Sitara-1
Sitara-1::conversation_3355847_4336.csv::s1,141,141,0,19,1,0.04054054054054054,0.0,0.0,0.8243243243243243,0.0945945945945946,0.013513513513513514,0.12162162162162163,Sitara-1
Sitara-1::conversation_3355943_4336.csv::s1,81,81,1,79,1,0.07142857142857142,0.023809523809523808,0.0,0.8333333333333334,0.11904761904761904,0.0,0.21428571428571427,Sitara-1
Sitara-1::conversation_3370211_4336.csv::s1,61,61,1,31,1,0.08333333333333333,0.0,0.0,0.8333333333333334,0.027777777777777776,0.0,0.3333333333333333,Sitara-1
Sitara-1::conversation_3400356_4336.csv::s1,39,39,1,25,1,0.15,0.1,0.0,0.55,0.05,0.0,0.0,Sitara-1
Sitara-1::conversation_3400356_4336.csv::s2,78,78,1,4,1,0.15,0.05,0.35,0.725,0.15,0.0,0.2,Sitara-1
Sitara-1::conversation_3411029_4336.csv::s1,64,29,1,64,0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.22580645161290322,0.0,0.1935483870967742,Sitara-1
Sitara-1::conversation_3429656_4336.csv::s1,28,28,1,28,0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,Sitara-1
Sitara-1::conversation_3429656_4336.csv::s2,31,31,1,20,1,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.0,0.0,0.1111111111111111,Sitara-1
Sitara-1::conversation_3436054_4336.csv::s1,69,69,1,61,1,0.1111111111111111,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3458672_4336.csv::s1,63,63,1,41,1,0.14705882352941177,0.0,0.0,0.8235294117647058,0.058823529411764705,0.029411764705882353,0.08823529411764706,Sitara-1
Sitara-1::conversation_3460955_4336.csv::s1,45,14,1,2,1,0.06451612903225806,0.0,0.0,0.6129032258064516,0.1935483870967742,0.0,0.16129032258064516,Sitara-1
Sitara-1::conversation_3465322_4336.csv::s1,47,35,1,3,1,0.16,0.04,0.0,0.88,0.08,0.0,0.08,Sitara-1
Sitara-1::conversation_3470700_4336.csv::s1,62,62,1,11,1,0.09090909090909091,0.21212121212121213,0.0,0.48484848484848486,0.12121212121212122,0.030303030303030304,0.2727272727272727,Sitara-1
Sitara-1::conversation_3470700_4336.csv::s2,142,32,1,42,1,0.14285714285714285,0.014285714285714285,0.04285714285714286,0.9857142857142858,0.11428571428571428,0.04285714285714286,0.35714285714285715,Sitara-1
Sitara-1::conversation_3473359_4336.csv::s1,43,43,1,43,0,0.2,0.04,0.0,0.8,0.2,0.0,0.12,Sitara-1
Sitara-1::conversation_3481489_4336.csv::s1,56,56,1,25,1,0.03125,0.09375,0.0,0.875,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3485899_4336.csv::s1,32,32,1,32,0,0.11764705882352941,0.0,0.0,0.7058823529411765,0.4117647058823529,0.0,0.058823529411764705,Sitara-1
Sitara-1::conversation_3485899_4336.csv::s2,29,29,1,9,1,0.21428571428571427,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,Sitara-1
Sitara-1::conversation_3499907_4336.csv::s1,84,76,1,8,1,0.08888888888888889,0.044444444444444446,0.0,0.17777777777777778,0.3111111111111111,0.022222222222222223,0.13333333333333333,Sitara-1
Sitara-1::conversation_3539097_4336.csv::s1,40,20,1,2,1,0.23809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.19047619047619047,0.0,0.19047619047619047,Sitara-1
Sitara-1::conversation_3539097_4336.csv::s2,21,19,1,2,1,0.3,0.3,0.3,0.0,0.0,0.0,0.1,Sitara-1
Sitara-1::conversation_3539097_4336.csv::s3,45,25,1,2,1,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.0,0.0,0.21739130434782608,Sitara-1
Sitara-1::conversation_3541968_4336.csv::s1,43,40,1,6,1,0.08333333333333333,0.041666666666666664,0.0,0.4583333333333333,0.16666666666666666,0.0,0.25,Sitara-1
Sitara-1::conversation_3541968_4336.csv::s2,55,55,1,31,1,0.1,0.0,0.0,0.7333333333333333,0.13333333333333333,0.0,0.4,Sitara-1
Sitara-1::conversation_3542954_4336.csv::s1,103,103,1,56,1,0.07272727272727272,0.21818181818181817,0.0,0.6545454545454545,0.14545454545454545,0.0,0.14545454545454545,Sitara-1
Sitara-1::conversation_3542954_4336.csv::s2,71,71,0,22,1,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.1794871794871795,0.02564102564102564,0.41025641025641024,Sitara-1
Sitara-1::conversation_3542954_4336.csv::s3,55,55,1,28,1,0.0,0.15384615384615385,0.11538461538461539,0.0,0.038461538461538464,0.0,0.15384615384615385,Sitara-1
Sitara-1::conversation_3543871_4336.csv::s1,50,46,1,32,1,0.0,0.0,0.0,0.8,0.04,0.0,0.16,Sitara-1
Sitara-1::conversation_3546001_4336.csv::s1,37,27,1,19,1,0.09090909090909091,0.0,0.0,0.6818181818181818,0.0,0.0,0.09090909090909091,Sitara-1
Sitara-1::conversation_3546001_4336.csv::s2,8,8,1,8,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3547345_4336.csv::s1,43,43,1,15,1,0.0,0.0,0.0,0.8333333333333334,0.125,0.0,0.25,Sitara-1
Sitara-1::conversation_3547345_4336.csv::s2,35,35,1,26,1,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.15789473684210525,Sitara-1
Sitara-1::conversation_3547345_4336.csv::s3,22,22,0,22,0,0.0,0.0,0.25,0.5833333333333334,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3552080_4336.csv::s1,26,26,0,26,0,0.14285714285714285,0.0,0.0,0.6428571428571429,0.14285714285714285,0.0,0.0,Sitara-1
Sitara-1::conversation_3552080_4336.csv::s2,25,25,1,21,1,0.21428571428571427,0.0,0.5714285714285714,0.6428571428571429,0.0,0.0,0.07142857142857142,Sitara-1
Sitara-1::conversation_3555463_4336.csv::s1,38,38,1,34,1,0.0,0.0,0.0,0.7894736842105263,0.10526315789473684,0.0,0.0,Sitara-1
Sitara-1::conversation_3555463_4336.csv::s2,45,45,1,45,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.6521739130434783,0.0,0.0,0.043478260869565216,Sitara-1
Sitara-1::conversation_3556062_4336.csv::s1,40,40,1,40,0,0.1,0.0,0.0,0.8,0.15,0.0,0.0,Sitara-1
Sitara-1::conversation_3556062_4336.csv::s2,38,38,1,38,0,0.05555555555555555,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.1111111111111111,Sitara-1
Sitara-1::conversation_3557997_4336.csv::s1,125,125,1,19,1,0.14754098360655737,0.21311475409836064,0.0,0.5737704918032787,0.11475409836065574,0.0,0.16393442622950818,Sitara-1
Sitara-1::conversation_3557997_4336.csv::s2,148,56,1,33,1,0.14102564102564102,0.1794871794871795,0.0,0.6794871794871795,0.05128205128205128,0.0,0.20512820512820512,Sitara-1
Sitara-1::conversation_3561703_4336.csv::s1,32,30,1,14,1,0.05263157894736842,0.05263157894736842,0.0,0.7894736842105263,0.10526315789473684,0.0,0.3157894736842105,Sitara-1
Sitara-1::conversation_3561703_4336.csv::s2,29,29,1,7,1,0.0,0.07692307692307693,0.0,0.7692307692307693,0.07692307692307693,0.0,0.3076923076923077,Sitara-1
Sitara-1::conversation_3565128_4336.csv::s1,45,45,1,5,1,0.0,0.0,0.0,0.9583333333333334,0.08333333333333333,0.041666666666666664,0.20833333333333334,Sitara-1
Sitara-1::conversation_3565128_4336.csv::s2,69,69,1,5,1,0.05128205128205128,0.0,0.0,0.358974358974359,0.1282051282051282,0.0,0.23076923076923078,Sitara-1
Sitara-1::conversation_3567422_4336.csv::s1,42,32,1,17,1,0.04,0.0,0.0,0.72,0.28,0.0,0.32,Sitara-1
Sitara-1::conversation_3567422_4336.csv::s2,27,23,1,11,1,0.06666666666666667,0.0,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.13333333333333333,Sitara-1
Sitara-1::conversation_3569286_4336.csv::s1,27,27,0,22,1,0.125,0.0,0.0,0.75,0.125,0.0,0.0625,Sitara-1
Sitara-1::conversation_3573213_4336.csv::s1,51,51,1,15,1,0.1111111111111111,0.07407407407407407,0.0,0.6666666666666666,0.18518518518518517,0.0,0.18518518518518517,Sitara-1
Sitara-1::conversation_3574193_4336.csv::s1,144,144,1,82,1,0.012987012987012988,0.025974025974025976,0.0,0.8051948051948052,0.22077922077922077,0.0,0.3116883116883117,Sitara-1
Sitara-1::conversation_3576263_4336.csv::s1,72,59,1,65,1,0.024390243902439025,0.0,0.0,0.7317073170731707,0.17073170731707318,0.0,0.24390243902439024,Sitara-1
Sitara-1::conversation_3577422_4336.csv::s1,50,50,1,18,1,0.08695652173913043,0.0,0.0,0.9130434782608695,0.13043478260869565,0.0,0.043478260869565216,Sitara-1
Sitara-1::conversation_3577598_4336.csv::s1,7,7,1,7,0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,Sitara-1
Sitara-1::conversation_3577598_4336.csv::s2,36,36,0,12,1,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.05263157894736842,Sitara-1
Sitara-1::conversation_3577798_4336.csv::s1,36,36,1,19,1,0.10526315789473684,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,Sitara-1
Sitara-1::conversation_3577798_4336.csv::s2,74,74,1,53,1,0.04878048780487805,0.17073170731707318,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,Sitara-1
Sitara-1::conversation_3577987_4336.csv::s1,105,72,1,19,1,0.06349206349206349,0.031746031746031744,0.0,0.7619047619047619,0.09523809523809523,0.0,0.20634920634920634,Sitara-1
Sitara-1::conversation_3580611_4336.csv::s1,83,39,1,18,1,0.14634146341463414,0.0,0.0,0.9512195121951219,0.12195121951219512,0.0,0.07317073170731707,Sitara-1
Sitara-1::conversation_3582827_4336.csv::s1,101,53,1,93,1,0.058823529411764705,0.0,0.0,0.9215686274509803,0.45098039215686275,0.0,0.19607843137254902,Sitara-1
Sitara-1::conversation_3583157_4336.csv::s1,44,44,1,36,1,0.09523809523809523,0.0,0.0,0.9047619047619048,0.2857142857142857,0.0,0.14285714285714285,Sitara-1
Sitara-1::conversation_3583157_4336.csv::s2,69,69,1,4,1,0.03225806451612903,0.0,0.0,0.7096774193548387,0.0967741935483871,0.0,0.16129032258064516,Sitara-1
Sitara-1::conversation_3583564_4336.csv::s1,18,18,0,10,1,0.0,0.0,0.0,0.9,0.1,0.0,0.2,Sitara-1
Sitara-1::conversation_3583564_4336.csv::s2,58,58,1,10,1,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.6785714285714286,0.0,0.0,0.17857142857142858,Sitara-1
Sitara-1::conversation_3592610_4336.csv::s1,63,40,1,8,1,0.0967741935483871,0.06451612903225806,0.0,0.41935483870967744,0.12903225806451613,0.0,0.22580645161290322,Sitara-1
Sitara-1::conversation_3597138_4336.csv::s1,29,29,1,4,1,0.0,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.13333333333333333,Sitara-1
Sitara-1::conversation_3597138_4336.csv::s2,30,30,1,2,1,0.06666666666666667,0.0,0.2,0.9333333333333333,0.13333333333333333,0.0,0.4,Sitara-1
Sitara-1::conversation_3600598_4336.csv::s1,31,31,1,31,0,0.11764705882352941,0.0,0.0,0.17647058823529413,0.5882352941176471,0.0,0.058823529411764705,Sitara-1
Sitara-1::conversation_3600598_4336.csv::s2,61,61,1,59,1,0.03125,0.0625,0.03125,0.03125,0.25,0.0,0.15625,Sitara-1
Sitara-1::conversation_3600765_4336.csv::s1,26,26,1,26,0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.0,0.07142857142857142,Sitara-1
Sitara-1::conversation_3600765_4336.csv::s2,32,32,1,19,1,0.125,0.125,0.25,0.0625,0.125,0.0625,0.0625,Sitara-1
Sitara-1::conversation_3600765_4336.csv::s3,32,7,1,32,0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,Sitara-1
Sitara-1::conversation_3607679_4336.csv::s1,105,40,1,4,1,0.08163265306122448,0.04081632653061224,0.0,0.32653061224489793,0.1836734693877551,0.0,0.3673469387755102,Sitara-1
Sitara-1::conversation_3608753_4336.csv::s1,21,21,1,21,0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,Sitara-1
Sitara-1::conversation_3608753_4336.csv::s2,45,45,1,31,1,0.047619047619047616,0.0,0.047619047619047616,0.47619047619047616,0.047619047619047616,0.0,0.0,Sitara-1
Sitara-1::conversation_3609689_4336.csv::s1,50,50,1,42,1,0.04,0.0,0.0,0.64,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3609751_4336.csv::s1,27,27,1,16,1,0.14285714285714285,0.07142857142857142,0.0,0.6428571428571429,0.0,0.0,0.07142857142857142,Sitara-1
Sitara-1::conversation_3609751_4336.csv::s2,2,2,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3609751_4336.csv::s3,50,32,1,20,1,0.08,0.08,0.0,0.4,0.08,0.0,0.12,Sitara-1
Sitara-1::conversation_3611235_4336.csv::s1,33,33,1,17,1,0.1875,0.0,0.0,0.8125,0.125,0.0,0.0,Sitara-1
Sitara-1::conversation_3611235_4336.csv::s2,99,99,1,9,1,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.8541666666666666,0.16666666666666666,0.0,0.25,Sitara-1
Sitara-1::conversation_3612597_4336.csv::s1,76,76,1,11,1,0.05263157894736842,0.07894736842105263,0.0,0.4473684210526316,0.07894736842105263,0.0,0.02631578947368421,Sitara-1
Sitara-1::conversation_3615408_4336.csv::s1,42,42,1,13,1,0.14285714285714285,0.0,0.0,0.7142857142857143,0.047619047619047616,0.0,0.0,Sitara-1
Sitara-1::conversation_3621169_4336.csv::s1,30,30,1,14,1,0.07142857142857142,0.0,0.0,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,Sitara-1
Sitara-1::conversation_3622058_4336.csv::s1,82,82,0,23,1,0.09523809523809523,0.0,0.0,0.11904761904761904,0.07142857142857142,0.0,0.11904761904761904,Sitara-1
Sitara-1::conversation_3626523_4336.csv::s1,26,26,0,26,0,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.2,Sitara-1
Sitara-1::conversation_3626523_4336.csv::s2,32,32,1,32,0,0.0,0.0,0.0,0.375,0.0,0.0,0.0625,Sitara-1
Sitara-1::conversation_3626523_4336.csv::s3,32,32,1,18,1,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,Sitara-1
Sitara-1::conversation_3627551_4336.csv::s1,55,55,0,16,1,0.1111111111111111,0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.2222222222222222,Sitara-1
Sitara-1::conversation_3628759_4336.csv::s1,27,24,1,27,0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,Sitara-1
Sitara-1::conversation_3628786_4336.csv::s1,86,86,1,13,1,0.06818181818181818,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,Sitara-1
Sitara-1::conversation_3628786_4336.csv::s2,41,41,1,7,1,0.045454545454545456,0.0,0.2727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.3181818181818182,Sitara-1
Sitara-1::conversation_3629097_4336.csv::s1,32,32,1,18,1,0.0,0.0,0.0,0.7647058823529411,0.11764705882352941,0.0,0.17647058823529413,Sitara-1
Sitara-1::conversation_3629097_4336.csv::s2,63,63,1,9,1,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.8387096774193549,0.12903225806451613,0.0,0.16129032258064516,Sitara-1
Sitara-1::conversation_3630142_4336.csv::s1,70,62,1,13,1,0.1111111111111111,0.05555555555555555,0.0,0.5555555555555556,0.1388888888888889,0.0,0.19444444444444445,Sitara-1
Sitara-1::conversation_3630452_4336.csv::s1,33,30,1,19,1,0.11764705882352941,0.17647058823529413,0.0,0.5882352941176471,0.17647058823529413,0.0,0.11764705882352941,Sitara-1
Sitara-1::conversation_3630452_4336.csv::s2,57,57,1,35,1,0.03571428571428571,0.0,0.0,0.5357142857142857,0.0,0.03571428571428571,0.03571428571428571,Sitara-1
Sitara-1::conversation_3633289_4336.csv::s1,55,55,0,27,1,0.10714285714285714,0.0,0.0,0.7142857142857143,0.10714285714285714,0.0,0.03571428571428571,Sitara-1
Sitara-1::conversation_3635399_4336.csv::s1,60,21,1,60,0,0.06451612903225806,0.0,0.0,0.5806451612903226,0.25806451612903225,0.03225806451612903,0.0,Sitara-1
